hs6,hs_section,tariff_coef,std_err,t_stat,sig_1pct,dist_coef,epsilon_pt,epsilon_zeroed,flag_zero,flag_positive,flag_missing,nobs,status
080131,2,-1.9045902270940782,2.2708156588217276,0.8387251601401784,FALSE,-0.8190572753571284,-0.9045902270940782,1,TRUE,FALSE,FALSE,35443,ok
080132,2,-9.603038629726525,1.9212193828869029,4.998408154354869,TRUE,-1.3342183275406994,-8.603038629726525,-8.603038629726525,FALSE,FALSE,FALSE,64897,ok
080211,2,-4.413932463046614,2.387450833346459,1.8488055969134505,FALSE,-1.9918805697116788,-3.4139324630466144,1,TRUE,FALSE,FALSE,43708,ok
080212,2,-12.470541494110794,1.6214613073009103,7.690927583630902,TRUE,-1.5764055759742748,-11.470541494110794,-11.470541494110794,FALSE,FALSE,FALSE,71369,ok
080221,2,-6.58621928550678,2.739099542077088,2.404519873897091,FALSE,-1.8377845817012688,-5.58621928550678,1,TRUE,FALSE,FALSE,24866,ok
080222,2,-21.62063828356769,3.113881254156114,6.943308533268732,TRUE,-0.9142639689258237,-20.62063828356769,-20.62063828356769,FALSE,FALSE,FALSE,38034,ok
080231,2,-2.1451266666022897,1.8754837747054136,1.143772447159256,FALSE,-2.209707905694665,-1.1451266666022897,1,TRUE,FALSE,FALSE,37646,ok
080232,2,-9.76230501114593,1.3411080726842142,7.279282863167602,TRUE,-1.4293480214861574,-8.76230501114593,-8.76230501114593,FALSE,FALSE,FALSE,53840,ok
080240,2,3.584066810580534,2.077000168960272,1.7255977462797638,FALSE,-1.9246044051072297,4.584066810580534,1,TRUE,FALSE,FALSE,30337,ok
080250,2,-10.179409768348537,1.283606949345898,7.9303168104035064,TRUE,-2.037780272846978,-9.179409768348537,-9.179409768348537,FALSE,FALSE,FALSE,55368,ok
080260,2,0.4551505032639229,1.8066667885258791,0.25192830584730885,FALSE,-1.3409761463060998,1.455150503263923,1,TRUE,FALSE,FALSE,94865,ok
080290,2,-0.33389503807991283,1.4752481025429902,0.22633144723545429,FALSE,-1.335444847348048,0.6661049619200872,1,TRUE,FALSE,FALSE,94865,ok
080300,2,-13.800479833550252,1.0518774192894207,13.11985558438259,TRUE,-3.710215599090272,-12.800479833550252,-12.800479833550252,FALSE,FALSE,FALSE,86374,ok
080410,2,-6.495598178540508,1.3873518537468714,4.682012108894806,TRUE,-1.4100012009310818,-5.495598178540508,-5.495598178540508,FALSE,FALSE,FALSE,74287,ok
080420,2,-11.3447456339887,1.0213807029522441,11.10726451086979,TRUE,-1.7892117390060112,-10.3447456339887,-10.3447456339887,FALSE,FALSE,FALSE,51473,ok
080430,2,-14.10572201047045,1.6904334251241155,8.344441017802742,TRUE,-2.478189582757136,-13.10572201047045,-13.10572201047045,FALSE,FALSE,FALSE,73038,ok
080440,2,-0.8580208538479517,2.115633145530959,0.4055622099041253,FALSE,-2.4631188782643254,0.14197914615204832,1,TRUE,FALSE,FALSE,55021,ok
080450,2,-3.3650001741453903,1.1364314455906959,2.96102346270111,TRUE,-2.1819909333416176,-2.3650001741453903,-2.3650001741453903,FALSE,FALSE,FALSE,85349,ok
080510,2,-9.64738941189848,2.7237109706318994,3.5420018922419994,TRUE,-2.07573710311981,-8.64738941189848,-8.64738941189848,FALSE,FALSE,FALSE,95866,ok
080520,2,-8.944065512697021,1.3491520808287047,6.629397559986868,TRUE,-1.9915827040083673,-7.944065512697021,-7.944065512697021,FALSE,FALSE,FALSE,74887,ok
080540,2,-20.737535207166076,3.6876208960749475,5.623553990931883,TRUE,-0.8060577254788832,-19.737535207166076,-19.737535207166076,FALSE,FALSE,FALSE,58938,ok
080550,2,-2.6094867902268475,1.5460767813063543,1.687811900274427,FALSE,-1.9960640219363073,-1.6094867902268475,1,TRUE,FALSE,FALSE,87948,ok
080590,2,-12.465405610807053,1.7174784478061929,7.257969162133963,TRUE,-0.8893585542085738,-11.465405610807053,-11.465405610807053,FALSE,FALSE,FALSE,52177,ok
080610,2,-6.869341510976055,1.3124488323594126,5.233988054701468,TRUE,-1.9128201329669974,-5.869341510976055,-5.869341510976055,FALSE,FALSE,FALSE,90518,ok
080620,2,-12.161638483879399,1.152347948964695,10.553790194017171,TRUE,-1.1173529102689526,-11.161638483879399,-11.161638483879399,FALSE,FALSE,FALSE,71886,ok
080711,2,-13.073953902878118,1.6736895255870614,7.811457085084113,TRUE,-2.9078543940952857,-12.073953902878118,-12.073953902878118,FALSE,FALSE,FALSE,63778,ok
080719,2,-16.541672691065042,2.6905901306694555,6.1479719644066515,TRUE,-2.3737723176643257,-15.541672691065042,-15.541672691065042,FALSE,FALSE,FALSE,71303,ok
080720,2,-1.953887135454365,2.586047485195406,0.7555495970742881,FALSE,-2.608598843308135,-0.953887135454365,1,TRUE,FALSE,FALSE,40705,ok
080810,2,-5.292489810312019,0.7705306079954662,6.868630208059379,TRUE,-1.6295006989486063,-4.292489810312019,-4.292489810312019,FALSE,FALSE,FALSE,101425,ok
080820,2,-5.91776926717516,1.2165799663608534,4.864266575814938,TRUE,-1.6171335513405374,-4.91776926717516,-4.91776926717516,FALSE,FALSE,FALSE,78692,ok
080910,2,-9.274249175533853,1.0184556420169426,9.106188618256553,TRUE,-2.481637419792444,-8.274249175533853,-8.274249175533853,FALSE,FALSE,FALSE,44139,ok
080920,2,-17.666490810640173,2.05112947357296,8.613054923278964,TRUE,-2.7895397880385473,-16.666490810640173,-16.666490810640173,FALSE,FALSE,FALSE,51303,ok
080930,2,-8.995805232319706,1.1866859525959945,7.58061154481561,TRUE,-2.520019248201699,-7.9958052323197055,-7.9958052323197055,FALSE,FALSE,FALSE,61151,ok
080940,2,-11.336783882426857,1.6348924335937827,6.934268976648575,TRUE,-1.412745544540201,-10.336783882426857,-10.336783882426857,FALSE,FALSE,FALSE,67230,ok
081010,2,-5.015483658952613,1.0727411926342658,4.675390199789375,TRUE,-2.6877845344571765,-4.015483658952613,-4.015483658952613,FALSE,FALSE,FALSE,54788,ok
081020,2,-12.763433363757088,2.127998728966673,5.997857606782893,TRUE,-2.3197826525401792,-11.763433363757088,-11.763433363757088,FALSE,FALSE,FALSE,38178,ok
081040,2,-5.051818224839788,1.304215441291351,3.873453775273355,TRUE,-2.225153795812582,-4.051818224839788,-4.051818224839788,FALSE,FALSE,FALSE,41787,ok
081050,2,-0.29845253745627626,1.0725655597404278,0.27826041470929286,FALSE,-1.1511592000065467,0.7015474625437237,1,TRUE,FALSE,FALSE,58647,ok
081060,2,-10.892905281672418,0.8927775306659825,12.201141838265878,TRUE,-1.602639299275061,-9.892905281672418,-9.892905281672418,FALSE,FALSE,FALSE,111014,ok
081090,2,-11.033381346534473,0.9245955746984665,11.933197225319546,TRUE,-1.5751632233289452,-10.033381346534473,-10.033381346534473,FALSE,FALSE,FALSE,111706,ok
081110,2,-3.0990528607436625,0.7410547800025065,4.181948412414505,TRUE,-1.4863327118311527,-2.0990528607436625,-2.0990528607436625,FALSE,FALSE,FALSE,44093,ok
081120,2,-6.688389657219481,1.1507003211082099,5.812451369421767,TRUE,-1.1825986796874164,-5.688389657219481,-5.688389657219481,FALSE,FALSE,FALSE,42864,ok
081190,2,0.6845125425639795,0.7091683744443957,0.9652327532234739,FALSE,-1.20644492061591,1.6845125425639795,1,TRUE,FALSE,FALSE,77923,ok
081210,2,-10.081898706136563,1.8205887373397016,5.537713432671529,TRUE,-1.0346509537534259,-9.081898706136563,-9.081898706136563,FALSE,FALSE,FALSE,18926,ok
081290,2,-4.2644740568593145,1.5201939079661386,2.805217172962321,TRUE,-2.136051810779676,-3.2644740568593145,-3.2644740568593145,FALSE,FALSE,FALSE,48023,ok
081310,2,-16.455215097608296,1.6225537817298876,10.141552953680554,TRUE,-1.655178534232745,-15.455215097608296,-15.455215097608296,FALSE,FALSE,FALSE,47183,ok
081320,2,-5.705146759564265,0.9811516377486327,5.8147451831761625,TRUE,-1.5239116382755298,-4.705146759564265,-4.705146759564265,FALSE,FALSE,FALSE,56016,ok
081330,2,-6.865915166115327,3.2599263605020665,2.10615652221601,FALSE,-1.3437507205716004,-5.865915166115327,1,TRUE,FALSE,FALSE,35284,ok
081340,2,-5.275022684327663,1.5046835102839289,3.5057356901135197,TRUE,-1.4132029835896442,-4.275022684327663,-4.275022684327663,FALSE,FALSE,FALSE,94336,ok
081350,2,-15.664626113751137,1.7906308871135757,8.748104495729926,TRUE,-1.421856115372728,-14.664626113751137,-14.664626113751137,FALSE,FALSE,FALSE,69078,ok
081400,2,7.118583039987748,2.1381787615724934,3.32927403822517,TRUE,-0.7480077214919356,8.118583039987747,8.118583039987747,FALSE,TRUE,FALSE,35908,ok
090111,2,-7.000664322046714,0.9806362412356614,7.13890026461336,TRUE,-0.7190400125989687,-6.000664322046714,-6.000664322046714,FALSE,FALSE,FALSE,113719,ok
090112,2,1.4087505033071492,2.534513860399469,0.5558267111173397,FALSE,-1.2833659434614075,2.4087505033071492,1,TRUE,FALSE,FALSE,54778,ok
090121,2,-1.1433937301060375,1.5513757182003611,0.7370192253830078,FALSE,-1.7792270863839703,-0.1433937301060375,1,TRUE,FALSE,FALSE,107225,ok
090122,2,-1.9353109926880032,1.282819173282989,1.5086389672015565,FALSE,-1.2928103891560718,-0.9353109926880032,1,TRUE,FALSE,FALSE,74367,ok
090190,2,-6.258102973231601,1.0319686875991567,6.064237266530717,TRUE,-1.0538366247036957,-5.258102973231601,-5.258102973231601,FALSE,FALSE,FALSE,78272,ok
090210,2,0.25680742682704155,0.8735503412401445,0.2939812563778091,FALSE,-1.224994556922969,1.2568074268270415,1,TRUE,FALSE,FALSE,93766,ok
090220,2,-1.2092222234115446,1.1418313710948922,1.0590199691676292,FALSE,-0.953061280688425,-0.20922222341154462,1,TRUE,FALSE,FALSE,86789,ok
090230,2,-8.866937943710802,1.2698712391746863,6.9825488365840895,TRUE,-1.4255145598880414,-7.866937943710802,-7.866937943710802,FALSE,FALSE,FALSE,106779,ok
090240,2,-6.358905628304627,1.4351868133312868,4.430716314585305,TRUE,-1.3254983813033747,-5.358905628304627,-5.358905628304627,FALSE,FALSE,FALSE,104905,ok
090300,2,-11.433603173990068,2.1947515829220925,5.209520413589299,TRUE,-0.010968952173066038,-10.433603173990068,-10.433603173990068,FALSE,FALSE,FALSE,27589,ok
090411,2,-5.62427466077415,0.5517744253479367,10.193068765787045,TRUE,-1.1863774589156313,-4.62427466077415,-4.62427466077415,FALSE,FALSE,FALSE,87887,ok
090412,2,-7.825014526890026,1.0802405392040715,7.243770477874817,TRUE,-1.0365995885266168,-6.825014526890026,-6.825014526890026,FALSE,FALSE,FALSE,87155,ok
090420,2,5.799655451266252,1.5578394620894978,3.722883899402121,TRUE,-1.521793065007019,6.799655451266252,6.799655451266252,FALSE,TRUE,FALSE,96980,ok
090500,2,-5.105220543314231,3.471590027383529,1.4705712664931054,FALSE,-0.6712511232975772,-4.105220543314231,1,TRUE,FALSE,FALSE,53115,ok
090611,2,-0.18390425842966562,3.256231080036465,0.05647764360372304,FALSE,-0.10278794881544742,0.8160957415703344,1,TRUE,FALSE,FALSE,52420,ok
090619,2,-0.34457476825501454,3.1940480971615517,0.10788026910465973,FALSE,-0.0953217005175332,0.6554252317449855,1,TRUE,FALSE,FALSE,52420,ok
090620,2,4.270968474138955,2.6523063121541783,1.6102847753923695,FALSE,-1.3264500823090606,5.270968474138955,1,TRUE,FALSE,FALSE,49783,ok
090700,2,-9.664912616927964,1.4303581084173393,6.7569880298172205,TRUE,-0.5437080118995133,-8.664912616927964,-8.664912616927964,FALSE,FALSE,FALSE,55838,ok
090810,2,-3.6209870584140265,1.5114927504825681,2.3956364046456518,FALSE,-0.9418274768755949,-2.6209870584140265,1,TRUE,FALSE,FALSE,51188,ok
090820,2,-7.228254310720936,0.9973990062127004,7.247103983157041,TRUE,-1.084439470139909,-6.228254310720936,-6.228254310720936,FALSE,FALSE,FALSE,15968,ok
090830,2,-7.610479330291132,0.9803317889589385,7.763166935934074,TRUE,-1.1916961400558488,-6.610479330291132,-6.610479330291132,FALSE,FALSE,FALSE,41487,ok
090910,2,-11.05757320809655,1.6241831129437703,6.808082857144794,TRUE,-1.2762578345820466,-10.05757320809655,-10.05757320809655,FALSE,FALSE,FALSE,47832,ok
090920,2,-5.38519397483667,2.122319465014651,2.5374096895443095,FALSE,-0.8929858901265908,-4.38519397483667,1,TRUE,FALSE,FALSE,51005,ok
090930,2,-6.277543394572097,1.5941065143667912,3.9379698520745676,TRUE,-1.2529187503581933,-5.277543394572097,-5.277543394572097,FALSE,FALSE,FALSE,54026,ok
090940,2,-6.499074127241639,5.1036312571788525,1.2734215698087383,FALSE,-1.443765254872914,-5.499074127241639,1,TRUE,FALSE,FALSE,15608,ok
090950,2,-0.2596200902168495,1.818849369859759,0.14273864263804723,FALSE,-0.9399383932576444,0.7403799097831505,1,TRUE,FALSE,FALSE,23326,ok
091010,2,-10.764511459937724,1.3674071957557348,7.87220624064979,TRUE,-1.0154913059243798,-9.764511459937724,-9.764511459937724,FALSE,FALSE,FALSE,75628,ok
091020,2,-17.020575941779594,2.5926774573659968,6.564864400476359,TRUE,-0.648367362204879,-16.020575941779594,-16.020575941779594,FALSE,FALSE,FALSE,39263,ok
091030,2,-1.4492018256100556,1.0705354746954554,1.3537167705930742,FALSE,-1.6283886833749293,-0.4492018256100556,1,TRUE,FALSE,FALSE,55352,ok
091091,2,-4.2698286293182255,1.8506874880928308,2.307158100322149,FALSE,-1.3412986344262698,-3.2698286293182255,1,TRUE,FALSE,FALSE,90506,ok
091099,2,-2.806832033258573,1.3143271269084065,2.1355657779512427,FALSE,-1.0277698876749695,-1.8068320332585728,1,TRUE,FALSE,FALSE,116372,ok
100110,2,0.9811125380740565,1.5189685773135817,0.6459070666288785,FALSE,-1.5755953851851747,1.9811125380740564,1,TRUE,FALSE,FALSE,59368,ok
100190,2,-4.238216116203056,0.5753424008804844,7.36642408019474,TRUE,-2.1274605256337,-3.2382161162030556,-3.2382161162030556,FALSE,FALSE,FALSE,78333,ok
100200,2,-4.040713891049469,2.4176413288150425,1.671345473329554,FALSE,-1.9317638052802306,-3.040713891049469,1,TRUE,FALSE,FALSE,15605,ok
100300,2,-4.14425193684228,0.4676444281582438,8.861972232116337,TRUE,-2.3403886802893967,-3.14425193684228,-3.14425193684228,FALSE,FALSE,FALSE,49627,ok
100400,2,-2.651297624939233,0.5842014458104239,4.538327736011101,TRUE,-2.270839157151741,-1.6512976249392328,-1.6512976249392328,FALSE,FALSE,FALSE,40367,ok
100510,2,-6.583321642572264,2.9010138391747344,2.2693175584591674,FALSE,-2.0473925336005485,-5.583321642572264,1,TRUE,FALSE,FALSE,71129,ok
100590,2,0.18528237583803633,0.42248971428650844,0.4385488440847305,FALSE,-2.85536443368457,1.1852823758380364,1,TRUE,FALSE,FALSE,100415,ok
100610,2,-8.62527169888967,1.5072247332398903,5.722618205945317,TRUE,-1.642185837751164,-7.625271698889669,-7.625271698889669,FALSE,FALSE,FALSE,60611,ok
100620,2,-2.5606473117396433,1.2084450227402714,2.118960534864148,FALSE,-1.245615948817986,-1.5606473117396433,1,TRUE,FALSE,FALSE,81062,ok
100630,2,-7.912379631248685,0.7951064319723237,9.95134652806343,TRUE,-1.7221045607878664,-6.912379631248685,-6.912379631248685,FALSE,FALSE,FALSE,115689,ok
100640,2,-8.578638469996633,1.5575759310318298,5.507685563883642,TRUE,-1.213756453554951,-7.578638469996633,-7.578638469996633,FALSE,FALSE,FALSE,74822,ok
100700,2,-4.981229868145658,1.2573242883338764,3.9617701768463065,TRUE,-2.318396968615961,-3.9812298681456584,-3.9812298681456584,FALSE,FALSE,FALSE,39015,ok
100810,2,-5.470947386403656,2.4014292378240056,2.2782047041956637,FALSE,-1.1789915558174955,-4.470947386403656,1,TRUE,FALSE,FALSE,21459,ok
100820,2,-3.8416599342244506,0.9355036421657071,4.106515208568233,TRUE,-1.6110243434866112,-2.8416599342244506,-2.8416599342244506,FALSE,FALSE,FALSE,46952,ok
100830,2,-4.899489023292262,1.524740789147182,3.2133258703157304,TRUE,-1.9065966188627104,-3.8994890232922623,-3.8994890232922623,FALSE,FALSE,FALSE,22049,ok
100890,2,-5.626764510968834,0.9320076997686202,6.037251100356501,TRUE,-1.72629096531245,-4.626764510968834,-4.626764510968834,FALSE,FALSE,FALSE,68956,ok
110100,2,-7.140743488424958,0.5105716940304833,13.985780198771899,TRUE,-1.7981080614975016,-6.140743488424958,-6.140743488424958,FALSE,FALSE,FALSE,112899,ok
110210,2,-9.342358441901204,1.046036017233836,8.931201495916337,TRUE,-2.619006929023461,-8.342358441901204,-8.342358441901204,FALSE,FALSE,FALSE,18929,ok
110220,2,-0.4001100976631655,0.7433299214823843,0.5382671759872746,FALSE,-1.883858377553877,0.5998899023368345,1,TRUE,FALSE,FALSE,71845,ok
110290,2,-6.346362134702185,0.5064344349878784,12.531458558607069,TRUE,-1.592092045888039,-5.346362134702185,-5.346362134702185,FALSE,FALSE,FALSE,84526,ok
110311,2,-5.504580350398581,0.7453694815673991,7.385035860098917,TRUE,-2.2924307722606425,-4.504580350398581,-4.504580350398581,FALSE,FALSE,FALSE,66397,ok
110313,2,-5.946870725552034,2.5037048238117667,2.375228369172616,FALSE,-1.8001584295792863,-4.946870725552034,1,TRUE,FALSE,FALSE,69195,ok
110319,2,-7.514674050203457,0.6569944324051323,11.43795697429833,TRUE,-1.978326438141287,-6.514674050203457,-6.514674050203457,FALSE,FALSE,FALSE,56836,ok
110320,2,-1.1329800403559853,0.8932344487141498,1.268401640786425,FALSE,-1.9354315713938055,-0.13298004035598532,1,TRUE,FALSE,FALSE,30561,ok
110412,2,-6.534110303701972,1.2033860988577396,5.42977047009616,TRUE,-2.403191332338072,-5.534110303701972,-5.534110303701972,FALSE,FALSE,FALSE,55472,ok
110419,2,-6.492275583911212,1.4775784508146035,4.393861848981323,TRUE,-1.3441436287177062,-5.492275583911212,-5.492275583911212,FALSE,FALSE,FALSE,54427,ok
110422,2,-6.813073239022643,1.8882770952082297,3.6080897535175214,TRUE,-2.0659142334323586,-5.813073239022643,-5.813073239022643,FALSE,FALSE,FALSE,30269,ok
110423,2,-3.360909474865926,0.934422846690619,3.596775792425268,TRUE,-2.0629813534542416,-2.360909474865926,-2.360909474865926,FALSE,FALSE,FALSE,41986,ok
110429,2,-3.5172307137972045,0.5513118238464596,6.379748377710748,TRUE,-1.3683825109011452,-2.5172307137972045,-2.5172307137972045,FALSE,FALSE,FALSE,62808,ok
110430,2,-9.20276501902364,1.509448888071638,6.0967715381078085,TRUE,-2.8135689836965563,-8.20276501902364,-8.20276501902364,FALSE,FALSE,FALSE,29411,ok
110510,2,-6.470305366858023,1.1811923411036647,5.477774568714522,TRUE,-1.370564502776131,-5.470305366858023,-5.470305366858023,FALSE,FALSE,FALSE,43357,ok
110520,2,-9.227364382430844,0.970948007007592,9.503458800918775,TRUE,-1.2619469794522602,-8.227364382430844,-8.227364382430844,FALSE,FALSE,FALSE,48985,ok
110610,2,-9.549078509244938,2.478902317830531,3.8521398929515045,TRUE,-1.2631854202391435,-8.549078509244938,-8.549078509244938,FALSE,FALSE,FALSE,40395,ok
110620,2,-3.29864185146181,0.8203409790069877,4.021061894841306,TRUE,-0.910085558834398,-2.29864185146181,-2.29864185146181,FALSE,FALSE,FALSE,43461,ok
110630,2,-6.936075704569676,1.2781986626059207,5.426445753298465,TRUE,-0.6738882017415159,-5.936075704569676,-5.936075704569676,FALSE,FALSE,FALSE,70195,ok
110710,2,-8.324428078086019,1.3359207906750625,6.231228779574236,TRUE,-2.070154473292807,-7.324428078086019,-7.324428078086019,FALSE,FALSE,FALSE,56905,ok
110720,2,-16.11207172724876,2.502978900253069,6.437158429749334,TRUE,-1.747494588511002,-15.112071727248761,-15.112071727248761,FALSE,FALSE,FALSE,39229,ok
110811,2,-2.846127938455035,0.8304528450976285,3.427199937066195,TRUE,-1.2465886831018957,-1.846127938455035,-1.846127938455035,FALSE,FALSE,FALSE,33840,ok
110812,2,-6.045834694150556,0.5734565425849117,10.542794867939532,TRUE,-1.678055336848005,-5.045834694150556,-5.045834694150556,FALSE,FALSE,FALSE,73248,ok
110813,2,-4.994565448666329,2.217128573771397,2.252718001000021,FALSE,-1.0130987954534143,-3.9945654486663287,1,TRUE,FALSE,FALSE,44339,ok
110814,2,-0.7968549495067809,0.5323494444230974,1.4968644334180266,FALSE,-1.3819589995963253,0.20314505049321907,1,TRUE,FALSE,FALSE,36588,ok
110819,2,3.4791962310857154,0.8738429344400821,3.9814892287422596,TRUE,-1.2794686377237678,4.479196231085716,4.479196231085716,FALSE,TRUE,FALSE,53718,ok
110820,2,-7.484898520428281,2.086524582496059,3.5872563319979087,TRUE,-1.0670037490133213,-6.484898520428281,-6.484898520428281,FALSE,FALSE,FALSE,15535,ok
110900,2,-6.01791459961972,1.03211858592924,5.83064260411671,TRUE,-0.6798027787482802,-5.01791459961972,-5.01791459961972,FALSE,FALSE,FALSE,42433,ok
120100,2,-2.2520230797565994,2.0667655844045547,1.0896364332510493,FALSE,-1.7231381893077844,-1.2520230797565994,1,TRUE,FALSE,FALSE,70855,ok
120210,2,-1.3099391614978968,1.9373769257312599,0.6761405816802852,FALSE,-1.457120893976501,-0.3099391614978968,1,TRUE,FALSE,FALSE,63473,ok
120220,2,-1.159178626559893,0.8056619694349317,1.438790299823768,FALSE,-1.8518525562562813,-0.1591786265598929,1,TRUE,FALSE,FALSE,80517,ok
120300,2,-10.009528409641659,4.5059396825494265,2.221407545335437,FALSE,-1.2890926406803112,-9.009528409641659,1,TRUE,FALSE,FALSE,13391,ok
120400,2,-10.96465517147224,1.9432384888060779,5.642465006036858,TRUE,-2.3736459474685847,-9.96465517147224,-9.96465517147224,FALSE,FALSE,FALSE,35543,ok
120510,2,26.296531964562337,20.311991165298704,1.2946309276407972,FALSE,-1.9212972122691139,27.296531964562337,1,TRUE,FALSE,FALSE,31773,ok
120590,2,-7.650077018480612,11.911520285081597,0.6422418663100322,FALSE,-1.9086694633382386,-6.650077018480612,1,TRUE,FALSE,FALSE,31773,ok
120600,2,-1.9959469791046052,2.124661346853732,0.939418878241593,FALSE,-1.4069779254133141,-0.9959469791046052,1,TRUE,FALSE,FALSE,63806,ok
120720,2,-2.0324490816191223,2.4661368029048285,0.824142877728895,FALSE,-2.481872798000184,-1.0324490816191223,1,TRUE,FALSE,FALSE,32084,ok
120740,2,-20.23746073266743,2.5679482518229197,7.88078993348148,TRUE,-1.2619243924183445,-19.23746073266743,-19.23746073266743,FALSE,FALSE,FALSE,80118,ok
120750,2,-5.207398134245421,4.1464996286237374,1.2558539975014555,FALSE,-1.635713630323889,-4.207398134245421,1,TRUE,FALSE,FALSE,32984,ok
120791,2,45.964217555352384,18.794376161886774,2.44563677769542,FALSE,-1.1673427022243923,46.964217555352384,1,TRUE,FALSE,FALSE,18444,ok
120799,2,-4.564225483813622,1.7689654742604788,2.5801665155289193,TRUE,-0.9060704585210178,-3.5642254838136216,-3.5642254838136216,FALSE,FALSE,FALSE,94095,ok
120810,2,-8.89628323474197,3.149643356425601,2.8245366944776857,TRUE,-1.7227066762347727,-7.89628323474197,-7.89628323474197,FALSE,FALSE,FALSE,51539,ok
120890,2,3.6411954633808694,2.766744532752206,1.3160577061875705,FALSE,-2.138048074012083,4.641195463380869,1,TRUE,FALSE,FALSE,52042,ok
120910,2,-5.755053379051381,2.703459476450875,2.1287736802353203,FALSE,-1.4229758758465758,-4.755053379051381,1,TRUE,FALSE,FALSE,18558,ok
120921,2,-18.481564460816653,6.106610416012431,3.026484940377934,TRUE,-1.3563188008549072,-17.481564460816653,-17.481564460816653,FALSE,FALSE,FALSE,29134,ok
120922,2,-2.6814375832564616,1.9599041826108166,1.3681472834475408,FALSE,-1.2376373764186779,-1.6814375832564616,1,TRUE,FALSE,FALSE,21544,ok
120923,2,-4.828195066983829,1.3825267990950934,3.4922976322368813,TRUE,-1.7506965111920891,-3.828195066983829,-3.828195066983829,FALSE,FALSE,FALSE,16724,ok
120924,2,-0.8908328891659121,1.0671127624636234,0.8348067050657915,FALSE,-1.352387200801156,0.10916711083408792,1,TRUE,FALSE,FALSE,10658,ok
120925,2,-4.5305443120215205,0.9198714608369385,4.925192817591533,TRUE,-1.176641863814546,-3.5305443120215205,-3.5305443120215205,FALSE,FALSE,FALSE,21990,ok
120929,2,-4.204119864746464,1.2450629934231199,3.3766322563229085,TRUE,-1.1746204545466292,-3.204119864746464,-3.204119864746464,FALSE,FALSE,FALSE,70971,ok
120930,2,-8.850617170588718,3.250054658539386,2.723221022555446,TRUE,-0.7051113170634842,-7.850617170588718,-7.850617170588718,FALSE,FALSE,FALSE,52129,ok
120991,2,-2.6958106462437854,0.7587378257359368,3.5530199692218942,TRUE,-0.7639642739535645,-1.6958106462437854,-1.6958106462437854,FALSE,FALSE,FALSE,101283,ok
120999,2,-1.7862872544496544,0.972381212105516,1.8370236201723518,FALSE,-0.7527650361923681,-0.7862872544496544,1,TRUE,FALSE,FALSE,103505,ok
121010,2,-4.559114869080277,3.8520688847374087,1.1835496730456487,FALSE,-1.2469504094707244,-3.559114869080277,1,TRUE,FALSE,FALSE,14660,ok
121020,2,8.64184707197871,1.9946736661063666,4.332461604532899,TRUE,-0.7375927858723017,9.64184707197871,9.64184707197871,FALSE,TRUE,FALSE,32917,ok
121120,2,-4.79922952657561,2.5721830946873636,1.8658195586807296,FALSE,-0.9202751828953204,-3.79922952657561,1,TRUE,FALSE,FALSE,23925,ok
121130,2,-1.9004036274534806,1.0269429485535593,1.850544502136349,FALSE,-1.1330160908615503,-0.9004036274534806,1,TRUE,FALSE,FALSE,128141,ok
121140,2,-0.3204160821926392,1.3844037783411012,0.2314469862084502,FALSE,-1.1380912087552515,0.6795839178073608,1,TRUE,FALSE,FALSE,128141,ok
121190,2,-0.5870201670688804,1.5309411937885267,0.3834374366896598,FALSE,-1.140808967994388,0.4129798329311196,1,TRUE,FALSE,FALSE,128420,ok
121220,2,-9.58602145033681,1.951965709516119,4.910957914682389,TRUE,-0.49517861736649155,-8.58602145033681,-8.58602145033681,FALSE,FALSE,FALSE,57912,ok
121291,2,-1.6708226126627257,0.6696779609887392,2.4949643111979625,FALSE,-2.7006312981524587,-0.6708226126627257,1,TRUE,FALSE,FALSE,12101,ok
121299,2,-1.5080837479329947,0.2630731684667599,5.732563897422119,TRUE,-1.335748968235636,-0.5080837479329947,-0.5080837479329947,FALSE,FALSE,FALSE,87391,ok
121300,2,-2.4719511981771793,6.072997640894349,0.40703970993361754,FALSE,-2.686480830563209,-1.4719511981771793,1,TRUE,FALSE,FALSE,34555,ok
121410,2,-9.432741960797767,2.346425550099256,4.020047412285787,TRUE,-2.8671354362019916,-8.432741960797767,-8.432741960797767,FALSE,FALSE,FALSE,25338,ok
121490,2,0.03092397812543049,1.6703544886062276,0.018513422352182254,FALSE,-3.1074551044560526,1.0309239781254305,1,TRUE,FALSE,FALSE,51331,ok
130120,2,-6.930111989695669,2.0051491322207267,3.4561578878776396,TRUE,-0.5227168253091737,-5.930111989695669,-5.930111989695669,FALSE,FALSE,FALSE,50276,ok
130190,2,-5.701303597617022,1.674370574252288,3.4050428771796906,TRUE,-1.0710743053758978,-4.701303597617022,-4.701303597617022,FALSE,FALSE,FALSE,82244,ok
130211,2,-3.676168247140712,19.8970905273126,0.18475908535946303,FALSE,-0.7734818747985226,-2.676168247140712,1,TRUE,FALSE,FALSE,6619,ok
130212,2,2.477020785491275,3.566164376097091,0.6945896274703398,FALSE,-1.1002753131788752,3.477020785491275,1,TRUE,FALSE,FALSE,25007,ok
130213,2,6.055927571589338,2.503418464318891,2.419063236092646,FALSE,-0.7975435908857942,7.055927571589338,1,TRUE,FALSE,FALSE,33490,ok
